user_id,booking_time,total_cancel_bookings,total_bookings,reservation_date,reservation_time,num_guests,is_first_booking,avg_user_cancel_rate,payment_status,user_distance_km,advance_minutes,booking_hour,reservation_hour,is_weekend,is_arrival
user_61,2025-05-09 15:28:28.461270,4,16,2025-05-10,15:28:28,4,1,0.25,CANCELLED_REFUNDED,12.55,1440.0,15,15,1,1
user_55,2025-05-06 13:15:28.461270,4,13,2025-05-06,21:19:28,3,0,0.3076923076923077,PAID_PENDING_USE,15.58,484.0,13,21,0,1
user_90,2025-05-06 07:17:28.461270,9,8,2025-05-07,03:31:28,5,0,1.125,CANCELLED_REFUNDED,7.42,1214.0,7,3,0,0
user_6,2025-05-08 05:37:28.461270,1,5,2025-05-08,18:39:28,2,0,0.2,PAID_PENDING_USE,15.22,782.0,5,18,0,1
user_59,2025-05-08 15:47:28.461270,1,7,2025-05-08,17:28:28,5,0,0.14285714285714285,COMPLETED,22.48,101.0,15,17,0,1
user_4,2025-05-08 08:33:28.461270,5,20,2025-05-08,16:34:28,5,0,0.25,CANCELLED_REFUNDED,3.71,481.0,8,16,0,0
user_98,2025-05-06 02:48:28.461270,3,9,2025-05-06,09:03:28,5,0,0.3333333333333333,CANCELLED_REFUNDED,27.16,375.0,2,9,0,0
user_90,2025-05-10 02:34:28.461270,8,11,2025-05-10,22:39:28,4,1,0.7272727272727273,PAID_PENDING_USE,14.47,1205.0,2,22,1,1
user_28,2025-05-08 01:07:28.461270,0,18,2025-05-08,16:23:28,2,1,0.0,CANCELLED_REFUNDED,6.48,916.0,1,16,0,1
user_58,2025-05-05 21:24:28.461270,10,20,2025-05-06,14:28:28,3,1,0.5,PAID_PENDING_USE,16.6,1024.0,21,14,0,1
user_95,2025-05-06 22:41:28.461270,10,4,2025-05-07,20:30:28,2,0,2.5,CANCELLED_REFUNDED,1.54,1309.0,22,20,0,0
user_26,2025-05-06 23:24:28.461270,9,11,2025-05-07,06:39:28,2,0,0.8181818181818182,CANCELLED_REFUNDED,14.77,435.0,23,6,0,0
user_22,2025-05-06 06:13:28.461270,1,16,2025-05-06,07:32:28,5,1,0.0625,COMPLETED,24.49,79.0,6,7,0,1
user_45,2025-05-06 15:19:28.461270,4,13,2025-05-06,18:45:28,2,0,0.3076923076923077,COMPLETED,23.57,206.0,15,18,0,1
user_49,2025-05-07 17:31:28.461270,10,2,2025-05-08,06:48:28,5,0,5.0,CANCELLED_REFUNDED,11.6,797.0,17,6,0,0
user_48,2025-05-07 10:35:28.461270,1,6,2025-05-08,04:24:28,2,0,0.16666666666666666,PAID_PENDING_USE,8.65,1069.0,10,4,0,1
user_45,2025-05-07 19:27:28.461270,9,16,2025-05-08,00:29:28,2,0,0.5625,PAID_PENDING_USE,8.22,302.0,19,0,0,1
user_5,2025-05-09 08:29:28.461270,4,16,2025-05-09,14:30:28,1,0,0.25,CANCELLED_REFUNDED,9.37,361.0,8,14,0,1
user_35,2025-05-10 14:27:28.461270,1,19,2025-05-11,00:46:28,1,1,0.05263157894736842,COMPLETED,8.94,619.0,14,0,1,1
user_71,2025-05-09 05:53:28.461270,7,18,2025-05-09,18:13:28,5,0,0.3888888888888889,CANCELLED_REFUNDED,25.57,740.0,5,18,0,1
user_93,2025-05-09 10:37:28.461270,1,3,2025-05-09,19:16:28,5,0,0.3333333333333333,PAID_PENDING_USE,8.43,519.0,10,19,0,1
user_48,2025-05-08 17:21:28.461270,7,11,2025-05-08,23:32:28,3,1,0.6363636363636364,PAID_PENDING_USE,29.3,371.0,17,23,0,0
user_19,2025-05-09 13:34:28.461270,3,19,2025-05-10,10:20:28,6,0,0.15789473684210525,PAID_PENDING_USE,17.03,1246.0,13,10,1,1
user_99,2025-05-09 12:11:28.461270,5,4,2025-05-09,13:17:28,2,1,1.25,PAID_PENDING_USE,8.04,66.0,12,13,0,1
user_40,2025-05-10 17:34:28.461270,4,1,2025-05-11,09:19:28,3,0,4.0,PAID_PENDING_USE,19.99,945.0,17,9,1,0
user_70,2025-05-07 19:04:28.461270,10,4,2025-05-08,16:14:28,5,1,2.5,PAID_PENDING_USE,27.45,1270.0,19,16,0,0
user_63,2025-05-06 05:51:28.461270,4,6,2025-05-07,01:24:28,4,0,0.6666666666666666,COMPLETED,19.73,1173.0,5,1,0,0
user_58,2025-05-08 20:20:28.461270,6,16,2025-05-09,02:57:28,5,1,0.375,CANCELLED_REFUNDED,22.39,397.0,20,2,0,0
user_90,2025-05-10 02:54:28.461270,4,19,2025-05-10,20:53:28,6,1,0.21052631578947367,CANCELLED_REFUNDED,24.96,1079.0,2,20,1,1
user_5,2025-05-09 11:46:28.461270,7,19,2025-05-09,22:26:28,2,0,0.3684210526315789,COMPLETED,23.34,640.0,11,22,0,1
user_27,2025-05-09 19:05:28.461270,7,17,2025-05-10,16:56:28,6,0,0.4117647058823529,PAID_PENDING_USE,0.98,1311.0,19,16,1,1
user_25,2025-05-07 08:12:28.461270,2,20,2025-05-08,00:40:28,1,0,0.1,CANCELLED_REFUNDED,5.42,988.0,8,0,0,1
user_61,2025-05-09 01:34:28.461270,9,6,2025-05-09,23:58:28,2,0,1.5,CANCELLED_REFUNDED,26.31,1344.0,1,23,0,0
user_80,2025-05-06 18:59:28.461270,8,7,2025-05-07,06:38:28,2,0,1.1428571428571428,PAID_PENDING_USE,21.32,699.0,18,6,0,0
user_67,2025-05-06 07:48:28.461270,0,6,2025-05-06,08:25:28,2,0,0.0,COMPLETED,19.28,37.0,7,8,0,1
user_16,2025-05-07 00:00:28.461270,1,11,2025-05-07,21:19:28,3,1,0.09090909090909091,COMPLETED,29.98,1279.0,0,21,0,1
user_37,2025-05-10 06:40:28.461270,10,16,2025-05-10,09:30:28,2,1,0.625,CANCELLED_REFUNDED,14.63,170.0,6,9,1,0
user_13,2025-05-09 15:19:28.461270,10,20,2025-05-10,05:06:28,6,0,0.5,COMPLETED,11.54,827.0,15,5,1,1
user_56,2025-05-10 11:30:28.461270,10,16,2025-05-11,01:47:28,1,0,0.625,PAID_PENDING_USE,21.05,857.0,11,1,1,1
user_85,2025-05-07 05:05:28.461270,1,13,2025-05-08,03:32:28,2,1,0.07692307692307693,PAID_PENDING_USE,17.76,1347.0,5,3,0,1
user_6,2025-05-09 11:28:28.461270,10,3,2025-05-09,15:08:28,2,0,3.3333333333333335,COMPLETED,2.39,220.0,11,15,0,0
user_95,2025-05-09 20:42:28.461270,10,20,2025-05-10,14:36:28,6,1,0.5,CANCELLED_REFUNDED,25.64,1074.0,20,14,1,1
user_91,2025-05-10 14:16:28.461270,8,1,2025-05-11,00:00:28,5,1,8.0,CANCELLED_REFUNDED,9.26,584.0,14,0,1,0
user_64,2025-05-10 19:27:28.461270,1,19,2025-05-10,23:11:28,5,1,0.05263157894736842,COMPLETED,26.58,224.0,19,23,1,1
user_39,2025-05-06 08:19:28.461270,4,16,2025-05-06,19:52:28,6,1,0.25,COMPLETED,29.84,693.0,8,19,0,1
user_20,2025-05-08 08:37:28.461270,1,5,2025-05-08,12:37:28,4,1,0.2,PAID_PENDING_USE,24.05,240.0,8,12,0,1
user_6,2025-05-09 07:42:28.461270,2,11,2025-05-09,13:41:28,1,0,0.18181818181818182,COMPLETED,17.15,359.0,7,13,0,1
user_38,2025-05-06 03:33:28.461270,4,4,2025-05-06,12:34:28,3,0,1.0,CANCELLED_REFUNDED,14.72,541.0,3,12,0,0
user_59,2025-05-05 21:45:28.461270,3,6,2025-05-06,14:22:28,2,0,0.5,COMPLETED,25.24,997.0,21,14,0,1
user_32,2025-05-05 21:22:28.461270,6,18,2025-05-05,23:28:28,3,0,0.3333333333333333,CANCELLED_REFUNDED,9.42,126.0,21,23,0,1
user_96,2025-05-06 22:29:28.461270,3,14,2025-05-07,14:55:28,5,1,0.21428571428571427,CANCELLED_REFUNDED,21.71,986.0,22,14,0,1
user_14,2025-05-10 15:56:28.461270,6,7,2025-05-11,02:14:28,6,0,0.8571428571428571,COMPLETED,6.46,618.0,15,2,1,1
user_47,2025-05-09 10:46:28.461270,2,9,2025-05-09,18:01:28,6,1,0.2222222222222222,CANCELLED_REFUNDED,9.36,435.0,10,18,0,1
user_2,2025-05-10 08:43:28.461270,9,5,2025-05-10,13:02:28,6,1,1.8,CANCELLED_REFUNDED,8.24,259.0,8,13,1,0
user_82,2025-05-08 13:05:28.461270,9,13,2025-05-09,08:52:28,3,0,0.6923076923076923,CANCELLED_REFUNDED,28.44,1187.0,13,8,0,0
user_10,2025-05-08 21:57:28.461270,2,18,2025-05-09,02:10:28,3,1,0.1111111111111111,COMPLETED,22.35,253.0,21,2,0,1
user_95,2025-05-07 21:45:28.461270,8,13,2025-05-08,14:52:28,2,0,0.6153846153846154,COMPLETED,11.52,1027.0,21,14,0,1
user_55,2025-05-06 16:12:28.461270,10,14,2025-05-06,23:06:28,1,1,0.7142857142857143,PAID_PENDING_USE,15.25,414.0,16,23,0,0
user_80,2025-05-09 18:42:28.461270,3,15,2025-05-10,09:18:28,2,1,0.2,PAID_PENDING_USE,4.92,876.0,18,9,1,1
user_54,2025-05-06 19:29:28.461270,6,1,2025-05-06,23:21:28,3,1,6.0,PAID_PENDING_USE,22.46,232.0,19,23,0,0
user_74,2025-05-10 04:19:28.461270,7,12,2025-05-10,15:25:28,1,0,0.5833333333333334,CANCELLED_REFUNDED,4.72,666.0,4,15,1,1
user_84,2025-05-06 13:57:28.461270,10,2,2025-05-06,19:11:28,3,0,5.0,PAID_PENDING_USE,17.24,314.0,13,19,0,0
user_88,2025-05-06 01:07:28.461270,8,7,2025-05-06,02:17:28,6,0,1.1428571428571428,CANCELLED_REFUNDED,3.53,70.0,1,2,0,0
user_85,2025-05-09 02:30:28.461270,2,4,2025-05-09,17:52:28,3,1,0.5,PAID_PENDING_USE,22.2,922.0,2,17,0,0
user_92,2025-05-06 10:45:28.461270,0,5,2025-05-06,22:39:28,1,0,0.0,COMPLETED,2.56,714.0,10,22,0,1
user_91,2025-05-07 09:40:28.461270,6,5,2025-05-08,01:20:28,6,1,1.2,PAID_PENDING_USE,11.15,940.0,9,1,0,0
user_33,2025-05-06 20:38:28.461270,9,5,2025-05-07,03:57:28,6,0,1.8,CANCELLED_REFUNDED,4.62,439.0,20,3,0,0
user_87,2025-05-09 02:10:28.461270,8,17,2025-05-09,05:53:28,6,0,0.47058823529411764,COMPLETED,11.48,223.0,2,5,0,0
user_12,2025-05-09 17:12:28.461270,4,20,2025-05-10,04:23:28,2,1,0.2,CANCELLED_REFUNDED,15.08,671.0,17,4,1,1
user_76,2025-05-08 02:01:28.461270,8,14,2025-05-08,08:42:28,1,1,0.5714285714285714,PAID_PENDING_USE,20.51,401.0,2,8,0,0
user_74,2025-05-07 04:36:28.461270,9,12,2025-05-07,11:01:28,1,0,0.75,COMPLETED,2.47,385.0,4,11,0,0
user_33,2025-05-06 09:35:28.461270,3,1,2025-05-06,13:33:28,5,1,3.0,PAID_PENDING_USE,13.46,238.0,9,13,0,0
user_2,2025-05-07 19:22:28.461270,8,1,2025-05-08,17:31:28,3,0,8.0,CANCELLED_REFUNDED,28.57,1329.0,19,17,0,0
user_40,2025-05-08 18:34:28.461270,5,10,2025-05-09,17:07:28,1,1,0.5,COMPLETED,16.05,1353.0,18,17,0,0
user_75,2025-05-10 09:30:28.461270,10,18,2025-05-10,10:53:28,6,0,0.5555555555555556,PAID_PENDING_USE,8.6,83.0,9,10,1,1
user_96,2025-05-10 14:49:28.461270,3,10,2025-05-10,17:10:28,5,1,0.3,PAID_PENDING_USE,1.44,141.0,14,17,1,1
user_21,2025-05-07 15:10:28.461270,7,16,2025-05-08,04:52:28,1,1,0.4375,CANCELLED_REFUNDED,23.68,822.0,15,4,0,0
user_45,2025-05-06 08:15:28.461270,6,2,2025-05-07,05:06:28,4,1,3.0,PAID_PENDING_USE,24.01,1251.0,8,5,0,0
user_45,2025-05-10 07:37:28.461270,2,5,2025-05-11,06:28:28,6,0,0.4,PAID_PENDING_USE,13.25,1371.0,7,6,1,1
user_18,2025-05-06 01:44:28.461270,4,8,2025-05-06,13:45:28,5,0,0.5,COMPLETED,18.64,721.0,1,13,0,0
user_95,2025-05-09 11:50:28.461270,9,17,2025-05-09,18:15:28,3,1,0.5294117647058824,COMPLETED,25.94,385.0,11,18,0,1
user_14,2025-05-09 10:52:28.461270,5,7,2025-05-09,19:16:28,5,0,0.7142857142857143,CANCELLED_REFUNDED,28.47,504.0,10,19,0,0
user_58,2025-05-08 02:20:28.461270,9,17,2025-05-08,04:49:28,2,1,0.5294117647058824,COMPLETED,13.37,149.0,2,4,0,1
user_49,2025-05-07 12:17:28.461270,0,3,2025-05-07,13:33:28,5,1,0.0,PAID_PENDING_USE,4.16,76.0,12,13,0,1
user_51,2025-05-08 17:49:28.461270,8,18,2025-05-09,14:59:28,6,0,0.4444444444444444,CANCELLED_REFUNDED,0.88,1270.0,17,14,0,1
user_56,2025-05-09 16:14:28.461270,4,19,2025-05-10,01:42:28,4,0,0.21052631578947367,COMPLETED,20.28,568.0,16,1,1,1
user_13,2025-05-08 09:17:28.461270,4,1,2025-05-08,20:17:28,5,0,4.0,CANCELLED_REFUNDED,18.54,660.0,9,20,0,0
user_4,2025-05-09 01:48:28.461270,6,15,2025-05-09,23:08:28,1,0,0.4,CANCELLED_REFUNDED,2.0,1280.0,1,23,0,1
user_80,2025-05-09 07:15:28.461270,5,17,2025-05-10,06:52:28,2,1,0.29411764705882354,COMPLETED,2.12,1417.0,7,6,1,1
user_11,2025-05-07 20:05:28.461270,7,6,2025-05-08,03:00:28,4,0,1.1666666666666667,COMPLETED,20.03,415.0,20,3,0,0
user_90,2025-05-09 05:20:28.461270,8,19,2025-05-09,19:41:28,6,1,0.42105263157894735,CANCELLED_REFUNDED,7.48,861.0,5,19,0,1
user_61,2025-05-09 15:36:28.461270,2,10,2025-05-09,22:26:28,4,1,0.2,PAID_PENDING_USE,10.5,410.0,15,22,0,1
user_8,2025-05-06 22:19:28.461270,6,18,2025-05-07,09:10:28,2,1,0.3333333333333333,PAID_PENDING_USE,0.23,651.0,22,9,0,1
user_98,2025-05-07 01:03:28.461270,3,10,2025-05-07,16:23:28,2,0,0.3,COMPLETED,1.61,920.0,1,16,0,1
user_77,2025-05-09 09:03:28.461270,0,19,2025-05-09,16:47:28,3,1,0.0,CANCELLED_REFUNDED,15.8,464.0,9,16,0,1
user_79,2025-05-08 08:48:28.461270,3,10,2025-05-09,04:59:28,2,1,0.3,CANCELLED_REFUNDED,8.47,1211.0,8,4,0,1
user_55,2025-05-09 18:32:28.461270,5,17,2025-05-10,01:48:28,4,0,0.29411764705882354,COMPLETED,8.06,436.0,18,1,1,1
user_95,2025-05-08 20:19:28.461270,1,3,2025-05-08,21:20:28,3,1,0.3333333333333333,CANCELLED_REFUNDED,1.62,61.0,20,21,0,1
user_84,2025-05-10 02:13:28.461270,7,8,2025-05-10,14:47:28,6,1,0.875,CANCELLED_REFUNDED,13.6,754.0,2,14,1,1
user_10,2025-05-07 06:09:28.461270,9,17,2025-05-07,15:13:28,5,0,0.5294117647058824,COMPLETED,25.67,544.0,6,15,0,0
user_8,2025-05-10 04:39:28.461270,4,7,2025-05-10,21:01:28,5,1,0.5714285714285714,CANCELLED_REFUNDED,25.94,982.0,4,21,1,0
user_35,2025-05-09 04:21:28.461270,4,1,2025-05-10,02:41:28,5,1,4.0,COMPLETED,3.68,1340.0,4,2,1,0
user_89,2025-05-10 09:42:28.461270,7,5,2025-05-10,12:43:28,2,0,1.4,PAID_PENDING_USE,20.66,181.0,9,12,1,1
user_16,2025-05-09 05:27:28.461270,8,16,2025-05-09,15:12:28,3,0,0.5,CANCELLED_REFUNDED,8.48,585.0,5,15,0,0
user_54,2025-05-07 07:08:28.461270,4,8,2025-05-08,04:30:28,5,1,0.5,CANCELLED_REFUNDED,10.95,1282.0,7,4,0,1
user_64,2025-05-07 11:53:28.461270,7,1,2025-05-07,14:33:28,5,0,7.0,CANCELLED_REFUNDED,7.17,160.0,11,14,0,0
user_93,2025-05-10 08:04:28.461270,0,18,2025-05-10,09:04:28,3,0,0.0,COMPLETED,25.21,60.0,8,9,1,1
user_94,2025-05-09 11:07:28.461270,3,10,2025-05-09,18:27:28,6,1,0.3,CANCELLED_REFUNDED,6.99,440.0,11,18,0,1
user_69,2025-05-08 07:21:28.461270,3,3,2025-05-08,21:05:28,5,0,1.0,PAID_PENDING_USE,25.21,824.0,7,21,0,0
user_82,2025-05-08 14:11:28.461270,4,14,2025-05-08,22:35:28,3,1,0.2857142857142857,COMPLETED,7.62,504.0,14,22,0,1
user_40,2025-05-09 17:40:28.461270,8,14,2025-05-10,15:03:28,1,1,0.5714285714285714,CANCELLED_REFUNDED,1.77,1283.0,17,15,1,1
user_4,2025-05-07 05:09:28.461270,8,19,2025-05-08,00:45:28,6,0,0.42105263157894735,PAID_PENDING_USE,2.81,1176.0,5,0,0,1
user_5,2025-05-09 03:37:28.461270,3,18,2025-05-09,12:20:28,6,1,0.16666666666666666,CANCELLED_REFUNDED,23.55,523.0,3,12,0,0
user_59,2025-05-09 04:10:28.461270,0,6,2025-05-10,01:45:28,6,1,0.0,PAID_PENDING_USE,28.96,1295.0,4,1,1,1
user_44,2025-05-06 18:15:28.461270,7,1,2025-05-07,18:09:28,5,1,7.0,PAID_PENDING_USE,13.55,1434.0,18,18,0,0
user_69,2025-05-08 07:53:28.461270,4,4,2025-05-08,16:43:28,1,1,1.0,CANCELLED_REFUNDED,24.4,530.0,7,16,0,0
user_25,2025-05-09 12:53:28.461270,6,6,2025-05-09,15:25:28,5,0,1.0,COMPLETED,1.99,152.0,12,15,0,0
user_8,2025-05-07 18:42:28.461270,5,7,2025-05-08,10:03:28,6,0,0.7142857142857143,PAID_PENDING_USE,20.31,921.0,18,10,0,1
user_16,2025-05-10 13:46:28.461270,10,16,2025-05-10,18:41:28,2,1,0.625,CANCELLED_REFUNDED,17.27,295.0,13,18,1,1
user_15,2025-05-06 22:01:28.461270,7,17,2025-05-07,14:49:28,3,0,0.4117647058823529,CANCELLED_REFUNDED,28.85,1008.0,22,14,0,1
user_50,2025-05-08 01:05:28.461270,10,3,2025-05-08,12:40:28,3,0,3.3333333333333335,COMPLETED,16.45,695.0,1,12,0,0
user_82,2025-05-09 03:13:28.461270,10,4,2025-05-09,11:08:28,3,1,2.5,PAID_PENDING_USE,13.27,475.0,3,11,0,0
user_28,2025-05-09 21:36:28.461270,9,8,2025-05-10,00:14:28,3,1,1.125,PAID_PENDING_USE,17.53,158.0,21,0,1,1
user_25,2025-05-07 00:23:28.461270,10,18,2025-05-07,17:16:28,3,1,0.5555555555555556,CANCELLED_REFUNDED,1.52,1013.0,0,17,0,0
user_6,2025-05-08 02:19:28.461270,9,4,2025-05-08,18:04:28,1,1,2.25,COMPLETED,22.17,945.0,2,18,0,0
user_7,2025-05-06 13:39:28.461270,4,3,2025-05-06,23:41:28,4,1,1.3333333333333333,PAID_PENDING_USE,24.36,602.0,13,23,0,0
user_10,2025-05-10 18:36:28.461270,0,16,2025-05-11,05:25:28,6,1,0.0,PAID_PENDING_USE,6.1,649.0,18,5,1,1
user_1,2025-05-08 07:24:28.461270,4,1,2025-05-08,10:36:28,4,0,4.0,CANCELLED_REFUNDED,20.07,192.0,7,10,0,0
user_62,2025-05-05 23:29:28.461270,3,1,2025-05-06,04:55:28,5,1,3.0,CANCELLED_REFUNDED,3.87,326.0,23,4,0,0
user_38,2025-05-10 20:10:28.461270,1,8,2025-05-11,09:49:28,5,0,0.125,COMPLETED,26.78,819.0,20,9,1,1
user_72,2025-05-05 21:20:28.461270,5,10,2025-05-06,00:39:28,1,0,0.5,COMPLETED,26.76,199.0,21,0,0,0
user_85,2025-05-09 17:11:28.461270,2,17,2025-05-10,16:45:28,6,0,0.11764705882352941,COMPLETED,21.35,1414.0,17,16,1,1
user_32,2025-05-07 19:17:28.461270,3,5,2025-05-08,01:00:28,3,0,0.6,CANCELLED_REFUNDED,2.71,343.0,19,1,0,0
user_25,2025-05-10 04:45:28.461270,10,2,2025-05-10,18:48:28,6,1,5.0,COMPLETED,21.96,843.0,4,18,1,0
user_27,2025-05-07 17:25:28.461270,0,18,2025-05-07,23:13:28,3,0,0.0,COMPLETED,15.94,348.0,17,23,0,1
user_70,2025-05-06 15:47:28.461270,5,11,2025-05-06,16:26:28,6,1,0.45454545454545453,CANCELLED_REFUNDED,26.26,39.0,15,16,0,0
user_44,2025-05-07 10:56:28.461270,6,2,2025-05-08,08:53:28,5,1,3.0,PAID_PENDING_USE,15.87,1317.0,10,8,0,0
user_10,2025-05-06 22:52:28.461270,10,11,2025-05-07,13:21:28,4,0,0.9090909090909091,CANCELLED_REFUNDED,1.26,869.0,22,13,0,1
user_12,2025-05-08 18:19:28.461270,0,20,2025-05-09,01:41:28,1,1,0.0,COMPLETED,0.82,442.0,18,1,0,1
user_35,2025-05-07 18:16:28.461270,1,16,2025-05-08,02:04:28,4,1,0.0625,CANCELLED_REFUNDED,17.17,468.0,18,2,0,1
user_76,2025-05-09 14:52:28.461270,1,20,2025-05-10,07:49:28,2,1,0.05,PAID_PENDING_USE,14.0,1017.0,14,7,1,1
user_27,2025-05-07 09:04:28.461270,10,13,2025-05-07,09:39:28,4,0,0.7692307692307693,PAID_PENDING_USE,1.13,35.0,9,9,0,1
user_91,2025-05-10 11:41:28.461270,8,5,2025-05-10,23:46:28,4,0,1.6,CANCELLED_REFUNDED,23.44,725.0,11,23,1,0
user_79,2025-05-09 23:38:28.461270,7,16,2025-05-10,09:50:28,3,0,0.4375,PAID_PENDING_USE,7.85,612.0,23,9,1,1
user_69,2025-05-07 04:08:28.461270,5,19,2025-05-07,17:19:28,3,1,0.2631578947368421,PAID_PENDING_USE,10.89,791.0,4,17,0,0
user_18,2025-05-07 09:20:28.461270,7,11,2025-05-07,11:19:28,6,0,0.6363636363636364,CANCELLED_REFUNDED,20.31,119.0,9,11,0,0
user_92,2025-05-09 18:28:28.461270,9,4,2025-05-10,06:54:28,3,0,2.25,COMPLETED,25.86,746.0,18,6,1,0
user_42,2025-05-08 21:33:28.461270,8,6,2025-05-09,02:07:28,3,0,1.3333333333333333,CANCELLED_REFUNDED,2.88,274.0,21,2,0,0
user_72,2025-05-08 06:46:28.461270,0,18,2025-05-08,15:24:28,5,0,0.0,CANCELLED_REFUNDED,12.66,518.0,6,15,0,0
user_80,2025-05-10 03:02:28.461270,4,8,2025-05-10,05:40:28,1,0,0.5,COMPLETED,1.84,158.0,3,5,1,1
user_93,2025-05-06 04:34:28.461270,7,3,2025-05-06,17:17:28,6,1,2.3333333333333335,PAID_PENDING_USE,14.92,763.0,4,17,0,0
user_73,2025-05-07 06:06:28.461270,6,4,2025-05-07,17:59:28,6,1,1.5,COMPLETED,10.24,713.0,6,17,0,0
user_17,2025-05-06 14:27:28.461270,3,2,2025-05-07,07:18:28,2,1,1.5,PAID_PENDING_USE,1.66,1011.0,14,7,0,0
user_99,2025-05-08 22:26:28.461270,1,17,2025-05-09,08:25:28,3,0,0.058823529411764705,PAID_PENDING_USE,9.54,599.0,22,8,0,1
user_95,2025-05-09 01:38:28.461270,5,17,2025-05-09,09:43:28,2,0,0.29411764705882354,PAID_PENDING_USE,3.97,485.0,1,9,0,1
user_94,2025-05-06 06:01:28.461270,5,7,2025-05-06,09:08:28,5,1,0.7142857142857143,COMPLETED,23.01,187.0,6,9,0,0
user_20,2025-05-06 10:20:28.461270,5,13,2025-05-07,00:45:28,6,0,0.38461538461538464,PAID_PENDING_USE,12.47,865.0,10,0,0,1
user_44,2025-05-10 17:00:28.461270,6,16,2025-05-11,16:01:28,2,1,0.375,CANCELLED_REFUNDED,21.85,1381.0,17,16,1,1
user_14,2025-05-07 16:45:28.461270,6,7,2025-05-08,14:16:28,4,1,0.8571428571428571,PAID_PENDING_USE,21.16,1291.0,16,14,0,1
user_21,2025-05-10 18:25:28.461270,6,15,2025-05-11,06:40:28,6,0,0.4,PAID_PENDING_USE,24.98,735.0,18,6,1,1
user_74,2025-05-09 11:22:28.461270,0,5,2025-05-10,02:57:28,4,0,0.0,CANCELLED_REFUNDED,0.38,935.0,11,2,1,1
user_21,2025-05-09 07:14:28.461270,0,20,2025-05-09,20:14:28,6,0,0.0,CANCELLED_REFUNDED,17.18,780.0,7,20,0,1
user_78,2025-05-08 16:54:28.461270,4,8,2025-05-08,20:40:28,5,1,0.5,CANCELLED_REFUNDED,15.52,226.0,16,20,0,1
user_19,2025-05-10 06:47:28.461270,0,6,2025-05-10,11:48:28,5,1,0.0,COMPLETED,4.15,301.0,6,11,1,1
user_86,2025-05-05 21:20:28.461270,10,11,2025-05-06,00:17:28,3,1,0.9090909090909091,CANCELLED_REFUNDED,16.08,177.0,21,0,0,0
user_92,2025-05-08 18:47:28.461270,6,2,2025-05-09,00:20:28,5,0,3.0,CANCELLED_REFUNDED,4.67,333.0,18,0,0,0
user_98,2025-05-06 10:03:28.461270,5,7,2025-05-06,14:21:28,6,1,0.7142857142857143,COMPLETED,21.14,258.0,10,14,0,1
user_65,2025-05-10 14:28:28.461270,3,9,2025-05-11,04:28:28,6,1,0.3333333333333333,COMPLETED,10.0,840.0,14,4,1,1
user_96,2025-05-08 07:16:28.461270,7,10,2025-05-08,18:13:28,5,1,0.7,COMPLETED,20.95,657.0,7,18,0,1
user_100,2025-05-07 16:56:28.461270,7,18,2025-05-08,05:24:28,1,0,0.3888888888888889,CANCELLED_REFUNDED,4.08,748.0,16,5,0,1
user_32,2025-05-06 06:30:28.461270,10,14,2025-05-07,06:29:28,6,0,0.7142857142857143,PAID_PENDING_USE,25.87,1439.0,6,6,0,1
user_5,2025-05-06 23:28:28.461270,6,18,2025-05-07,15:16:28,6,1,0.3333333333333333,PAID_PENDING_USE,25.3,948.0,23,15,0,1
user_55,2025-05-07 03:10:28.461270,3,7,2025-05-07,15:32:28,2,0,0.42857142857142855,PAID_PENDING_USE,12.85,742.0,3,15,0,1
user_31,2025-05-09 13:46:28.461270,9,4,2025-05-10,10:42:28,3,0,2.25,COMPLETED,17.46,1256.0,13,10,1,0
user_97,2025-05-06 07:56:28.461270,7,19,2025-05-06,12:33:28,1,1,0.3684210526315789,CANCELLED_REFUNDED,6.94,277.0,7,12,0,1
user_9,2025-05-07 18:15:28.461270,0,11,2025-05-07,23:33:28,4,1,0.0,PAID_PENDING_USE,13.16,318.0,18,23,0,1
user_58,2025-05-10 02:49:28.461270,10,6,2025-05-10,11:57:28,4,1,1.6666666666666667,PAID_PENDING_USE,13.5,548.0,2,11,1,1
user_46,2025-05-06 09:50:28.461270,10,14,2025-05-06,18:41:28,4,0,0.7142857142857143,CANCELLED_REFUNDED,16.53,531.0,9,18,0,1
user_32,2025-05-07 19:11:28.461270,4,14,2025-05-08,07:52:28,1,1,0.2857142857142857,COMPLETED,22.27,761.0,19,7,0,0
user_62,2025-05-06 21:28:28.461270,8,4,2025-05-07,21:18:28,1,0,2.0,PAID_PENDING_USE,15.14,1430.0,21,21,0,0
user_82,2025-05-06 15:19:28.461270,8,15,2025-05-07,08:52:28,3,1,0.5333333333333333,CANCELLED_REFUNDED,2.74,1053.0,15,8,0,0
user_14,2025-05-10 05:33:28.461270,6,8,2025-05-10,08:34:28,4,1,0.75,PAID_PENDING_USE,28.99,181.0,5,8,1,1
user_38,2025-05-06 08:01:28.461270,8,4,2025-05-07,06:22:28,2,1,2.0,COMPLETED,0.99,1341.0,8,6,0,0
user_57,2025-05-07 12:23:28.461270,7,11,2025-05-08,07:28:28,4,1,0.6363636363636364,PAID_PENDING_USE,3.01,1145.0,12,7,0,1
user_1,2025-05-06 06:45:28.461270,6,13,2025-05-06,23:17:28,5,0,0.46153846153846156,CANCELLED_REFUNDED,23.11,992.0,6,23,0,0
