URL,Ten,Gia,MoTa (nếu có),DanhMuc,Điền URL để phân biệt các nhà hàng
https://pasgo.vn/nha-hang/basta-hiro-vincom-dong-khoi-3740,Sesame Bread,31000,Bánh mì vừng (6 miếng),Món khai vị,
https://pasgo.vn/nha-hang/basta-hiro-vincom-dong-khoi-3740,Onion Gratin Soup,87000,Súp hành nướng phô mai,Súp,
https://pasgo.vn/nha-hang/basta-hiro-vincom-dong-khoi-3740,Corn Soup,87000,Súp bắp,Súp,
https://pasgo.vn/nha-hang/basta-hiro-vincom-dong-khoi-3740,Clam Chowder Potpie,129000,Súp nghêu kiểu bánh pie,Súp,
https://pasgo.vn/nha-hang/basta-hiro-vincom-dong-khoi-3740,Pomodoro Ricotta Spaghetti,153000,Mì Ý sốt cà chua với phô mai ricotta,Mì Ý/Chay,
https://pasgo.vn/nha-hang/basta-hiro-vincom-dong-khoi-3740,Burrata Spaghetti,235000,Mì Ý với phô mai burrata,Mì Ý,
https://pasgo.vn/nha-hang/basta-hiro-vincom-dong-khoi-3740,Egg Spaghetti,149000,Mì Ý với trứng,Mì Ý/Chay,
https://pasgo.vn/nha-hang/basta-hiro-vincom-dong-khoi-3740,Ontama Bolognese Spaghetti,161000,Mì Ý sốt bò băm với trứng,Mì Ý,
https://pasgo.vn/nha-hang/basta-hiro-vincom-dong-khoi-3740,Penne Arrabiata,153000,Mì ống sốt cay,Mì Ý,
https://pasgo.vn/nha-hang/basta-hiro-vincom-dong-khoi-3740,Mushroom Penne Arrabiata,149000,Mì ống nấm sốt cay,Mì Ý/Chay,
https://pasgo.vn/nha-hang/basta-hiro-vincom-dong-khoi-3740,Smoked Beef Tongue Spaghetti,297000,Mì Ý với lưỡi bò xông khói,Mì Ý,
https://pasgo.vn/nha-hang/basta-hiro-vincom-dong-khoi-3740,Fettuccine 4 Cheese,215000,Mì fettuccine với 4 loại phô mai,Mì Ý/Chay,
https://pasgo.vn/nha-hang/basta-hiro-vincom-dong-khoi-3740,Pancetta Spaghetti,255000,Mì Ý với thịt xông khói,Mì Ý,
https://pasgo.vn/nha-hang/basta-hiro-vincom-dong-khoi-3740,Pesto Squid Spaghetti,205000,Mì Ý mực sốt húng tây,Mì Ý,
https://pasgo.vn/nha-hang/basta-hiro-vincom-dong-khoi-3740,Smoked Salmon Spaghetti,277000,Mì Ý với cá hồi xông khói,Mì Ý,
https://pasgo.vn/nha-hang/basta-hiro-vincom-dong-khoi-3740,Amatriciana Spaghetti,173000,Mì Ý sốt cà chua truyền thống,Mì Ý,
https://pasgo.vn/nha-hang/basta-hiro-vincom-dong-khoi-3740,Pescatora Bianco Spaghetti,194000,Mì Ý hải sản sốt kem,Mì Ý,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Cơm chiên tỏi,85000,Fried rice with garlic,Món cơm-mì,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Cơm rang dưa bò,125000,Fried rice with beef & pickles,Món cơm-mì,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Cơm chiên cá mặn trứng muối,145000,Fried rice with salted fish and eggs,Món cơm-mì,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Cơm chiên hải sản,160000,Fried rice with seafood,Món cơm-mì,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Cơm chiên rau củ,99000,Fried rice with vegetable,Món cơm-mì,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Bánh đa sợi ấp chảo,160000,Seared dried Vermicelli with seafood,Món cơm-mì,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Miến xào thịt cua,245000,Stir Fried Vermicelli with meat crab,Món cơm-mì,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Mì xào chay,90000,Stired Instant Noodles,Món cơm-mì,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Mì xào hải sản,160000,Stired Instant Noodles with Seafood,Món cơm-mì,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Cháo tôm/cháo bò,105000,Shrimp Porridge/Beef Porridge,Món cơm-mì,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Cơm chiên sò điệp xanh,135000,Fried rice with green scallops,Món cơm-mì,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Rau muống xào tỏi,75000,Stir fried water-spinach with garlic,Món rau,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Rau củ chấm kho quẹt Thái,146000,Boiled Vegetable with Thai dipping sauce,Món rau,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Măng tây xào sốt sampa,135000,Stir-Fried Asparagus with Samba Sauce,Món rau,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Cải thìa xào nấm đông cô,95000,Sauteed baby bok choy with Shitake mushroom sauce,Món rau,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Hến xúc bánh đa,98000,Baby Clam served with Sesame Rice Crackers,Món rau,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Bò Fuji nướng,443000,Fuji Beef Steak,Món nướng,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Bò nướng lá chuối,209000,Grilled beef in banana leaf,Món nướng,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Bò cuộn nướng kiểu Mộc,105000,Grilled Wrap Beef MOC style,Món nướng,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Sườn nướng sốt tiêu đen,329000,Grilled pork ribs with pepper sauce,Món nướng,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Heo mắt-xã,170000,Grilled pork with traditional style,Món nướng,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Nấm heo nướng chao,155000,Grilled pork breast with feremented tofu,Món nướng,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Tắc/mơ xí muội,40000,Kumquat/Apricot juice,Thức uống,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Đá me,40000,Tamarind juice,Thức uống,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Đá chanh,40000,Lemon juice,Thức uống,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Trà sả chanh,45000,Lemongrass iced tea,Thức uống,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Trà táo quế,40000,Cinnamon apple tea,Thức uống,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Tắc đá xay,40000,Kumquat Freeze,Thức uống,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Dưa hấu tắc đá xay,45000,Watermelon & Kumquat Freeze,Thức uống,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Nước suối,19000,Mineral water,Thức uống,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Coca Cola/7 Up/Xá xị,40000,Soft drinks,Thức uống,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Nước ép ổi,45000,Guava juice,Thức uống,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Nước ép thơm,45000,Pineapple juice,Thức uống,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Nước ép dưa hấu,45000,Water melon juice,Thức uống,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Nước ép chanh dây,45000,Passion fruit juice,Thức uống,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Nước ép cam,45000,Orange juice,Thức uống,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Soda chanh dây/việt quất,50000,Soda & passion fruit/blueberry,Thức uống,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Soda tắc xí muội/mơ xí muội,50000,Soda & apricot,Thức uống,
https://pasgo.vn/nha-hang/moc-rieu-and-nuong-vo-van-kiet-1850,Soda chanh,45000,Soda & lemon,Thức uống,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Đậu hũ chiên giòn,87000,Đậu hũ chiên giòn,Món đậu hũ,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Đậu hũ chiên sả,87000,Đậu hũ chiên với sả,Món đậu hũ,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Đậu hũ rang muối HK,89000,Đậu hũ rang muối kiểu Hồng Kông,Món đậu hũ,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Đậu hũ tẩm nước mắm,105000,Đậu hũ tẩm nước mắm chiên,Món đậu hũ,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Đậu hũ sốt phô mai,105000,Đậu hũ với sốt phô mai,Món đậu hũ,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Đậu hũ sốt bò bằm,105000,Đậu hũ với sốt thịt bò bằm,Món đậu hũ,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Đậu hũ khói lửa,120000,Đậu hũ nướng khói lửa,Món đậu hũ,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Dồi trường xào cải chua,99000,Dồi trường xào với cải chua,Món dồi trường,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Dồi trường chiên giòn/chấy tỏi,99000,Dồi trường chiên giòn hoặc chấy tỏi,Món dồi trường,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Dồi trường hấp gừng,120000,Dồi trường hấp với gừng,Món dồi trường,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Sườn non nướng ớt,99000,Sườn non nướng với ớt,Món sườn non,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Sườn non xào chua ngọt,105000,Sườn non xào sốt chua ngọt,Món sườn non,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Sườn non xào cải chua,105000,Sườn non xào với cải chua,Món sườn non,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Gỏi mực thái,99000,Gỏi mực kiểu Thái,Món gỏi,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Gỏi ngó sen,99000,Gỏi với ngó sen,Món gỏi,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Gỏi ốc giác,99000,Gỏi với ốc giác,Món gỏi,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Gỏi ốc bưu,99000,Gỏi với ốc bưu,Món gỏi,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Gỏi ốc khổ qua,105000,Gỏi ốc với khổ qua,Món gỏi,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Gỏi ốc bánh đa,105000,Gỏi ốc với bánh đa,Món gỏi,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Gỏi du đủ ba khía,105000,Gỏi đu đủ với ba khía,Món gỏi,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Gỏi xoài khô sặc,105000,Gỏi xoài với khô sặc,Món gỏi,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Gỏi bò cà chua,109000,Gỏi bò với cà chua,Món gỏi,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Gỏi bò bóp thấu,120000,Gỏi bò bóp kiểu thấu,Món gỏi,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Gỏi sứa Tứ Xuyên,120000,Gỏi sứa kiểu Tứ Xuyên,Món gỏi,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Gỏi mực khoai môn,120000,Gỏi mực với khoai môn,Món gỏi,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Gỏi đu đủ tôm thái,125000,Gỏi đu đủ với tôm kiểu Thái,Món gỏi,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Gỏi bò khoai môn,125000,Gỏi bò với khoai môn,Món gỏi,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Gỏi thái kẹp ốc lát,129000,Gỏi kiểu Thái với ốc lát,Món gỏi,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Gỏi bắp bò,129000,Gỏi với bắp bò,Món gỏi,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Gỏi ốc Ghe sashimi,160000,Gỏi ốc Ghe kiểu sashimi,Món gỏi,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Ốc thập cẩm nhúng lẩu sốt cay,240000,Các loại ốc nhúng lẩu với sốt cay,Món ốc,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Ốc len xào dừa,92000,Ốc len xào với nước cốt dừa,Món ốc,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Ốc bứa nướng mỡ hành,89000,Ốc bứa nướng với mỡ hành,Món ốc,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Ốc bứa nướng tiêu xanh,89000,Ốc bứa nướng với tiêu xanh,Món ốc,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Ốc nhung nướng mỡ hành,89000,Ốc nhung nướng với mỡ hành,Món ốc,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Ốc nhung nướng ớt,89000,Ốc nhung nướng với ớt,Món ốc,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Ốc nhung nướng tiêu xanh,89000,Ốc nhung nướng với tiêu xanh,Món ốc,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Ốc mướp nướng ớt,89000,Ốc mướp nướng với ớt,Món ốc,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Ốc mướp nướng mỡ hành,89000,Ốc mướp nướng với mỡ hành,Món ốc,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Ốc cà na xào sate/muối tiêu cay,92000,Ốc cà na xào với sate hoặc muối tiêu cay,Món ốc,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Ốc cà na chấy tỏi/rang me,92000,Ốc cà na chấy tỏi hoặc rang me,Món ốc,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Ốc móng tay xào rau muống,97000,Ốc móng tay xào với rau muống,Món ốc,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Ốc móng tay rang me/chấy tỏi,97000,Ốc móng tay rang me hoặc chấy tỏi,Món ốc,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Ốc móng tay xào sate,97000,Ốc móng tay xào với sate,Món ốc,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Lẩu Thái hải sản,299000,Lẩu kiểu Thái với hải sản,Món lẩu,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Lẩu Thái cá diêu hồng,299000,Lẩu Thái với cá diêu hồng,Món lẩu,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Lẩu ếch lá giang,299000,Lẩu ếch với lá giang,Món lẩu,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Lẩu gà lá giang,299000,Lẩu gà với lá giang,Món lẩu,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Lẩu thập cẩm,299000,Lẩu với nhiều loại nguyên liệu,Món lẩu,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Lẩu cá hú,299000,Lẩu với cá hú,Món lẩu,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Lẩu tôm,299000,Lẩu với tôm,Món lẩu,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Lẩu bò nhúng mắm ruốc Đặc biệt,320000,Lẩu bò với mắm ruốc đặc biệt,Món lẩu,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Lẩu gà/Ếch/Hải sản nấu nấm,320000,Lẩu với gà/ếch/hải sản và nấm,Món lẩu,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Lẩu cá bớp,320000,Lẩu với cá bớp,Món lẩu,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Lẩu ếch/Gà tiềm ớt hiểm Đặc biệt,320000,Lẩu ếch/gà tiềm với ớt hiểm,Món lẩu,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Rau thêm ăn lẩu,65000,Rau ăn kèm lẩu,Món phụ,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Bún thêm,15000,Bún ăn kèm,Món phụ,
https://pasgo.vn/nha-hang/oc-ghe-rooftop-tran-quang-khai-5188,Mì thêm,12000,Mì ăn kèm,Món phụ,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Bánh Cuốn Chả Lụa,65000,Stuffed pancake,Món bánh,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Bánh Đúc,45000,Plain rice flour cake,Món bánh,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Bánh Ít Trần,55000,Stuffed sticky rice ball,Món bánh,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Bánh Hỏi - Chạo Tôm,85000,Rice vermicelli with shrimp paste on sugarcane,Món bánh,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Bánh Bèo Tôm Chấy,75000,Thin rice flour cake,Món bánh,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Xôi Vò,45000,Mung bean sticky rice,Món xôi,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Gỏi Bò Bông Bần,120000,Beef salad with mangrove apple flower,Món gỏi,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Gỏi Hải Sản,150000,Seafood salad,Món gỏi,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Cuốn Thịt Ram,85000,Pork roll,Món cuốn,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Gỏi Cuốn Tôm,95000,Fresh spring roll,Món cuốn,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Xà Lách Bar,65000,Bar salad,Món salad,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Cơm Nắm - Khô Cá Dừa,75000,Rice ball with dried fish,Món cơm,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Kim Chi,45000,Kimchee,Món kim chi,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Chả Giò Tôm,95000,Prawn spring roll,Món cuốn,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Chả Giò Chuối,75000,Banana spring roll,Món cuốn,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Hoành Thánh Chiên,85000,Deep fried wonton,Món chiên,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Bông Bí Nhồi Thịt Chiên,95000,Stuffed pumpkin flower with pork,Món chiên,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Xôi Chiên Phồng,65000,Deep fried sticky rice,Món chiên,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Bánh Xèo Tôm Thịt,95000,Vietnamese pancake,Món bánh,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Bánh Khọt Hến,85000,Baby pancake with baby clam,Món bánh,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Cháo Hàu,120000,Oyster congee,Món cháo,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Canh Chua Cá Lóc,135000,Mudfish sour soup,Món canh,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Súp Hải Sản Nấm Linh Chi,145000,Seafood & lingzhi mushroom soup,Món súp,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Trứng Vịt Lộn,35000,Boiled half hatched duck egg,Món trứng,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Kem Tươi,45000,Ice cream,Tráng miệng,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Chè Lạnh,35000,Cold sweet soup,Tráng miệng,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Trà Đá,15000,Iced tea,Thức uống,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Nước Cam,35000,Orange juice,Thức uống,
https://pasgo.vn/nha-hang/buffet-ganh---khach-san-bong-sen-1027,Nước Sâm,25000,Herb tea,Thức uống,
https://pasgo.vn/nha-hang/buffet-chay-co-noi-khach-san-bong-sen-3729,Gỏi rau muống bóp thấu,85000,Rau muống trộn kiểu thấu,Khai vị,
https://pasgo.vn/nha-hang/buffet-chay-co-noi-khach-san-bong-sen-3729,Gỏi sụn rong biển kiểu Thái,95000,Gỏi sụn với rong biển,Khai vị,
https://pasgo.vn/nha-hang/buffet-chay-co-noi-khach-san-bong-sen-3729,Salad Nga,75000,Salad kiểu Nga,Khai vị,
https://pasgo.vn/nha-hang/buffet-chay-co-noi-khach-san-bong-sen-3729,Shusi hoa mai,89000,Sushi kiểu hoa mai,Khai vị,
https://pasgo.vn/nha-hang/buffet-chay-co-noi-khach-san-bong-sen-3729,Rau luộc thập cẩm,65000,"Rau luộc kèm chấm tương, hột, chao",Khai vị,
https://pasgo.vn/nha-hang/buffet-chay-co-noi-khach-san-bong-sen-3729,Kim chi cải thảo,45000,Kim chi truyền thống,Khai vị,
https://pasgo.vn/nha-hang/buffet-chay-co-noi-khach-san-bong-sen-3729,Bì cuốn,65000,Cuốn bì heo,Khai vị,
https://pasgo.vn/nha-hang/buffet-chay-co-noi-khach-san-bong-sen-3729,Bò bía,65000,Cuốn bò bía,Khai vị,
https://pasgo.vn/nha-hang/buffet-chay-co-noi-khach-san-bong-sen-3729,Bắp hấp,45000,Bắp ngọt hấp,Món nóng,
https://pasgo.vn/nha-hang/buffet-chay-co-noi-khach-san-bong-sen-3729,Chả giò khoai môn,75000,Chả giò nhân khoai môn,Món nóng,
https://pasgo.vn/nha-hang/buffet-chay-co-noi-khach-san-bong-sen-3729,Nấm đông cô kho đậu hũ,85000,Nấm kho với đậu hũ,Món nóng,
https://pasgo.vn/nha-hang/buffet-chay-co-noi-khach-san-bong-sen-3729,Cà ri kiểu Ấn,95000,Cà ri theo phong cách Ấn Độ,Món nóng,
https://pasgo.vn/nha-hang/buffet-chay-co-noi-khach-san-bong-sen-3729,Phở xào kiểu Thái,89000,Phở xào theo kiểu Thái,Món nóng,
https://pasgo.vn/nha-hang/buffet-chay-co-noi-khach-san-bong-sen-3729,Mì xào rau củ,75000,Mì xào với các loại rau củ,Món nóng,
https://pasgo.vn/nha-hang/buffet-chay-co-noi-khach-san-bong-sen-3729,Cơm chiên Indo,85000,Cơm chiên kiểu Indonesia,Món nóng,
https://pasgo.vn/nha-hang/buffet-chay-co-noi-khach-san-bong-sen-3729,Bánh đúc lá cẩm,45000,Bánh đúc màu tím từ lá cẩm,Bánh Huế,
https://pasgo.vn/nha-hang/buffet-chay-co-noi-khach-san-bong-sen-3729,Bánh bèo,45000,Bánh bèo Huế truyền thống,Bánh Huế,
https://pasgo.vn/nha-hang/buffet-chay-co-noi-khach-san-bong-sen-3729,Bánh ít trần,45000,Bánh ít nhân đậu xanh,Bánh Huế,
